X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.27747051,44.97651452,105,1462159,L210,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,135740,SOLERA,900 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 4000,57:32.9,-10383600.52,5617824.936,2.70E+12
-93.27772163,44.97635998,106,564650,L212,APPROVED,ON Sale,10/3/2014,2015,10/1/2015,131198,MACKENZIE,918 Hennepin Ave,NULL,NULL,LIQ ON-SALE C-2 W/SS SERIES 4000,57:40.9,-10383628.47,5617800.616,2.70E+12
-93.23389439,44.94710153,107,1655836,L239,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,168471,HARRIET BREWING,3036 Minnehaha Ave,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 4000,57:32.9,-10378749.65,5613197.545,1.03E+11
-93.23273187,44.94791792,108,1353519,L245,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,164846,GANDHI MAHAL,3009 27th Ave S,NULL,S,WINE C-2 W/STRONG BEER,57:05.8,-10378620.24,5613325.951,1.03E+11
-93.23272803,44.9481095,109,1051687,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,136801,"EL NUEVO RODEO, PARAISO LOUNGE, 27 EVENT",2709 Lake St E,NULL,E,LIQ ON-SALE A W/SS SERIES 3000,56:57.6,-10378619.81,5613356.086,1.03E+11
-93.23272803,44.9481095,110,1587196,L190,APPROVED,ON Sale,10/31/2014,2015,4/1/2015,156973,TS PLACE,2713 Lake St E,NULL,E,LIQ ON-SALE B W/SS SERIES 2000,57:19.9,-10378619.81,5613356.086,1.03E+11
-93.23272803,44.9481095,111,1660021,L204,APPROVED,ON Sale,8/15/2014,2015,7/1/2015,128476,LE TOWN TALK DINER,2707 Lake St E,NULL,E,LIQ ON-SALE D W/SS SERIES 3000,56:15.9,-10378619.81,5613356.086,1.03E+11
-93.23342324,44.94811416,112,1356681,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,164945,FLOATING WORLD CAFE,2629 Lake St E,NULL,E,WINE E W/STRONG BEER,57:05.8,-10378697.2,5613356.818,1.03E+11
-93.23434893,44.94501376,113,1684237,L181,NEW,ON Sale,11/13/2014,2016,1/1/2016,175109,DUNORD CRAFT SPIRITS LLC,2610 32nd St E,NULL,E,LIQ ON-SALE C-2 SERIES 1000,03:05.5,-10378800.25,5612869.179,1.03E+11
-93.23911699,44.93937491,114,990234,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,135222,CHATTERBOX PUB,2229 35th St E,NULL,E,WINE D W/STRONG BEER,57:05.8,-10379331.03,5611982.351,1.03E+11
-93.23248507,44.9342745,115,1552350,L204,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,170824,NORTHBOUND SMOKEHOUSE BREWPUB,2716 38th St E,NULL,E,LIQ ON-SALE D W/SS SERIES 3000,56:57.6,-10378592.76,5611180.279,1.03E+11
-93.23005304,44.93423355,116,1286581,L245,APPROVED,ON Sale,5/9/2014,2015,4/1/2015,24789,CARDINAL BAR,2920 38th St E,NULL,E,WINE C-2 W/STRONG BEER,56:17.7,-10378322.03,5611173.84,1.03E+11
-93.25068975,44.94808927,117,1658275,L196,APPROVED,ON Sale,6/19/2014,2015,4/1/2015,137604,LA QUE BUENA,1609 Lake St E,NULL,E,LIQ ON-SALE E W/SS SERIES 2000,57:01.2,-10380619.3,5613352.903,2.03E+11
-93.25343205,44.94811382,118,1462571,L210,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,162274,RESTAURANTE LAS MOJARRAS,1507 Lake St E,NULL,E,LIQ ON-SALE B W/SS SERIES 4000,57:32.9,-10380924.57,5613356.765,2.03E+11
-93.26226489,44.93800873,119,1010733,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,128495,JAKEENOS PIZZA & PASTA,3555 Chicago Ave,NULL,NULL,WINE E W/STRONG BEER,57:05.8,-10381907.84,5611767.503,2.03E+11
-93.25906129,44.93439258,120,1618668,L247,APPROVED,ON Sale,8/1/2014,2015,4/1/2015,173048,TINY DINER,1024 38th St E,NULL,E,WINE E W/STRONG BEER,56:57.6,-10381551.21,5611198.847,2.03E+11
-93.24765173,44.93939758,121,1074068,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131524,MATTS BAR,3500 Cedar Ave S,NULL,S,WINE E W/STRONG BEER,57:05.8,-10380281.11,5611985.915,2.03E+11
-93.25359322,45.02780261,122,1506031,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131393,PROM CATERING,3300 Central Ave NE,NULL,NE,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10380942.51,5625899.5,2.03E+11
-93.26941279,44.94779831,123,1682396,L210,NEW,ON Sale,11/3/2014,2015,10/1/2015,170623,ZZUMBALE RESTAURANTE & ENTRETENEMIENTO,417 Lake St E 200,200,E,LIQ ON-SALE B W/SS SERIES 4000,57:29.7,-10382703.54,5613307.139,3.03E+11
-93.27619772,44.94785906,124,1476850,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,125486,HIBACHI BUFFET,111 Lake St E,NULL,E,WINE E W/STRONG BEER,57:05.8,-10383458.83,5613316.694,3.03E+11
-93.2872984,44.94813625,125,1632270,L242,APPROVED,ON Sale,1/23/2014,2015,4/1/2015,121127,DULONOS PIZZA,607 Lake St W,NULL,W,WINE A W/STRONG BEER,56:35.8,-10384694.55,5613360.292,3.03E+11
-93.28768519,44.94706133,126,1476208,L242,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,168322,HUGE IMPROV THEATER,3037 Lyndale Ave S,NULL,S,WINE A W/STRONG BEER,57:05.8,-10384737.61,5613191.223,3.03E+11
-93.2876842,44.94718749,127,565392,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131921,SAIGON UPTOWN RESTAURANT,3035 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,57:05.8,-10384737.5,5613211.066,3.03E+11
-93.28393191,44.94810826,128,1617325,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,148583,LOS ANDES RESTARAUNT,317 Lake St W,NULL,W,WINE E W/STRONG BEER,57:05.8,-10384319.8,5613355.89,3.03E+11
-93.2878134,44.94118483,129,1161580,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,126415,CREMA CAFE,3403 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,57:05.8,-10384751.88,5612266.99,3.03E+11
-93.27824247,44.93442326,130,1396733,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,166425,COCINA LATINA,3764 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,57:05.8,-10383686.45,5611203.673,3.03E+11
-93.27824247,44.93442326,131,1616140,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,172940,KYATCHI,3752 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,57:02.2,-10383686.45,5611203.673,3.03E+11
-93.27752704,44.93933642,132,1637754,L196,APPROVED,ON Sale,3/28/2014,2015,4/1/2015,173541,HOLA AREPA,3501 Nicollet Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 2000,57:08.7,-10383606.81,5611976.298,3.03E+11
-93.28861748,44.94766347,133,1449306,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,167983,SZECHUAN SPICE,3016 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,57:05.8,-10384841.39,5613285.93,4.03E+11
-93.2908914,44.94813098,134,1577241,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,171552,SPILL THE WINE,901 Lake St W,NULL,W,LIQ ON-SALE E W/SS SERIES 1000,03:05.5,-10385094.53,5613359.464,4.03E+11
-93.2914088,44.94813123,135,1582042,L233,APPROVED,ON Sale,1/23/2014,2015,1/1/2015,171746,MORRISSEYS IRISH PUB,913 Lake St W,NULL,W,LIQ ON-SALE C-1 W/SS SERIES 1000,56:35.8,-10385152.12,5613359.503,4.03E+11
-93.28881952,44.94812195,136,1677525,L233,APPROVED,ON Sale,12/5/2014,2016,1/1/2016,174267,VOLSTEADS EMPORIUM,711 Lake St W,B,W,LIQ ON-SALE C-1 W/SS SERIES 1000,57:31.0,-10384863.89,5613358.042,4.03E+11
-93.29510688,44.94814544,137,1159274,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,143392,TUM RUP THAI,1221 Lake St W,NULL,W,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10385563.79,5613361.737,4.03E+11
-93.29510688,44.94814544,138,1430233,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,167491,DARBAR INDIA GRILL,1221 Lake St W #105,#105,W,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10385563.79,5613361.737,4.03E+11
-93.28855982,44.94450841,139,565436,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131965,PIZZA LUCE,3200 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,57:05.8,-10384834.98,5612789.697,4.03E+11
-93.30156176,44.94814106,140,1654747,L237,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,172625,LAKE & IRVING RESTAURANT & BAR,1513 Lake St W,NULL,W,LIQ ON-SALE C-1 W/SS SERIES 3000,56:57.6,-10386282.35,5613361.048,4.03E+11
-93.30247811,44.94808048,141,1156334,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,143128,AMORE VICTORIA,1601 Lake St W,NULL,W,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10386384.35,5613351.521,4.03E+11
-93.29865922,44.94744133,142,1248373,L184,PENDING,ON Sale,1/23/2014,2016,1/1/2016,150066,AMAZING THAILAND RESTAURANT,3024 Hennepin Ave,NULL,NULL,LIQ ON-SALE D W/SS SERIES 1000,02:25.9,-10385959.24,5613250.991,4.03E+11
-93.29866436,44.94686321,143,1117239,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,129634,LUCIAS RESTAURANT,1432 31st St W,NULL,W,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10385959.81,5613160.062,4.03E+11
-93.29866436,44.94686321,144,1117239,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,165448,LUCIAS RESTAURANT,1432 31st St W,NULL,W,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10385959.81,5613160.062,4.03E+11
-93.29866436,44.94686321,145,1684091,L186,NEW,ON Sale,11/13/2014,2016,1/1/2016,165448,LUCIAS RESTAURANT,1432 31st St W,NULL,W,LIQ ON-SALE E W/SS SERIES 1000,03:05.5,-10385959.81,5613160.062,4.03E+11
-93.28860763,44.93977593,146,1659933,L247,APPROVED,ON Sale,8/1/2014,2015,4/1/2015,172844,VOS VIETNAMESE RESTAURANT,3450 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,57:16.8,-10384840.3,5612045.416,4.03E+11
-93.29039164,44.9379384,147,1455505,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,128313,GIGIS CAFE,824 36th St W,NULL,W,WINE E W/STRONG BEER,57:05.8,-10385038.89,5611756.443,4.03E+11
-93.29539104,45.03137501,148,564869,L226,PENDING,ON Sale,4/12/2013,2015,4/1/2015,131411,T-SHOPPE BAR,4154 Fremont Ave N,NULL,N,BEER CL E ON SALE,56:24.9,-10385595.42,5626462.192,4.03E+11
-93.29539104,45.03137501,149,1677112,L226,NEW,ON Sale,10/3/2014,2015,4/1/2015,131411,T-SHOPPE BAR,4154 Fremont Ave N,NULL,N,BEER CL E ON SALE,57:04.9,-10385595.42,5626462.192,4.03E+11
-93.32171457,44.94714044,150,565437,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131966,NOODLES & COMPANY,3040 Excelsior Blvd,NULL,NULL,WINE E W/STRONG BEER,57:05.8,-10388525.75,5613203.665,5.03E+11
-93.32233144,44.94658592,151,1516838,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,170139,MY BURGER,3100 Excelsior Blvd,NULL,NULL,WINE E W/STRONG BEER,57:05.8,-10388594.42,5613116.448,5.03E+11
-93.32205979,44.94761516,152,1364628,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,165136,WAKAME SUSHI & ASIAN BISTRO,3070 Excelsior Blvd #206,#206,NULL,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10388564.18,5613278.332,5.03E+11
-93.32205979,44.94761516,153,563654,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,120508,CHIPOTLE MEXICAN GRILL,3040 Excelsior Blvd,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,03:05.5,-10388564.18,5613278.332,5.03E+11
-93.27324039,44.98453942,154,1618781,L190,APPROVED,ON Sale,2/7/2014,2015,4/1/2015,172156,THE OFFICE PUB & GTILL,307 Washington Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 2000,57:12.1,-10383129.62,5619087.863,2.20E+12
-93.3272329,44.9435717,155,563671,L188,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,130235,MINIKAHDA CLUB,3205 Excelsior Blvd,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,57:05.8,-10389140.04,5612642.376,5.03E+11
-93.26890737,44.98574434,156,1482691,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,169487,THE BACHELOR FARMER,200 1st St N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,56:15.9,-10382647.28,5619277.504,2.20E+12
-93.30892146,45.03523397,157,1493500,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,165248,VICTORY 44,2203 44th Ave N,NULL,N,WINE E W/STRONG BEER,57:05.8,-10387101.62,5627070.06,5.03E+11
-93.26856485,44.98456998,158,1532179,L178,PENDING,ON Sale,1/23/2014,2016,1/1/2016,170750,ARIA AT THE JEUNE LUNE,105 1st St N,NULL,N,LIQ ON-SALE A W/SS SERIES 1000,03:03.0,-10382609.15,5619092.672,2.20E+12
-93.21429228,44.94807921,159,1567444,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,171446,PARKA,4023 Lake St E,NULL,E,WINE E W/STRONG BEER,57:05.8,-10376567.55,5613351.32,6.03E+11
-93.26886502,44.98478511,160,1032604,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,129864,JETSET BAR,115 1st St N,NULL,N,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10382642.56,5619126.531,2.20E+12
-93.27042593,44.98574432,161,1609031,L200,PENDING,ON Sale,9/20/2013,2015,7/1/2015,172958,MUSE,107 3rd Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 3000,57:33.4,-10382816.32,5619277.5,2.20E+12
-93.22019565,44.94812452,162,1651105,L233,APPROVED,ON Sale,6/27/2014,2015,1/1/2015,154410,MERLINS REST PUB,3601 Lake St E,NULL,E,LIQ ON-SALE C-1 W/SS SERIES 1000,56:54.2,-10377224.71,5613358.447,6.03E+11
-93.27174422,44.98471982,163,1201503,L192,APPROVED,ON Sale,10/31/2014,2015,4/1/2015,121316,MONTE CARLO,219 3rd Ave N,NULL,N,LIQ ON-SALE C-2 W/SS SERIES 2000,57:19.9,-10382963.07,5619116.256,2.20E+12
-93.26969311,44.98533231,164,1670805,L216,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,174056,MERCHANT,211 1st St N,#150,N,LIQ ON-SALE E W/SS SERIES 4000,57:32.9,-10382734.74,5619212.654,2.20E+12
-93.2235662,44.9344888,165,565085,L231,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,131622,AMERICAN LEGION,3751 Minnehaha Ave,NULL,NULL,BEER BOTTLE CLUB ON SALE,57:05.8,-10377599.92,5611213.978,6.03E+11
-93.27243627,44.9869498,166,1424415,L196,APPROVED,ON Sale,5/23/2014,2015,4/1/2015,149048,TOAST WINE BAR & CAFE,415 1st St N 1,1,N,LIQ ON-SALE E W/SS SERIES 2000,56:21.5,-10383040.11,5619467.233,2.20E+12
-93.27879412,44.98851753,167,563891,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130450,BUNKERS,761 Washington Ave N 1ST FL,1ST FL,N,LIQ ON-SALE A W/SS SERIES 3000,56:57.6,-10383747.86,5619713.988,2.20E+12
-93.22471843,44.93600078,168,1079928,L186,APPROVED,ON Sale,1/23/2014,2015,1/1/2015,131242,RAIL STATION BAR & GRILL,3675 Minnehaha Ave,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,56:35.8,-10377728.19,5611451.74,6.03E+11
-93.27872763,44.98948945,169,1279461,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,165255,BEWICHED DELI,800 Washington Ave N #101,#101,N,WINE E W/STRONG BEER,57:05.8,-10383740.46,5619866.967,2.20E+12
-93.27872763,44.98948945,170,1372885,L206,PENDING,ON Sale,6/28/2013,2015,7/1/2015,165441,BAR LA GRASSA,800 Washington Ave N #102,#102,N,LIQ ON-SALE E W/SS SERIES 3000,57:06.7,-10383740.46,5619866.967,2.20E+12
-93.28040448,44.98966836,171,1147786,L233,APPROVED,ON Sale,1/23/2014,2015,1/1/2015,163162,CLUBHOUSE JAGER,923 Washington Ave N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 1000,56:58.4,-10383927.13,5619895.128,2.20E+12
-93.21313159,44.93979838,172,1531198,L247,APPROVED,ON Sale,5/9/2014,2015,4/1/2015,170829,BLUE DOOR - LONGFELLOW,3448 42nd Ave S,NULL,S,WINE E W/STRONG BEER,56:17.7,-10376438.34,5612048.947,6.03E+11
-93.28611379,44.98558084,173,1141827,L178,PENDING,ON Sale,1/23/2014,2016,1/1/2016,129995,FIRST AVENUE,29 7th St N 2 FLOORS,2 FLOORS,N,LIQ ON-SALE A W/SS SERIES 1000,02:53.4,-10384562.69,5619251.771,2.20E+12
-93.27912321,44.98493736,174,1655671,L233,PENDING,ON Sale,6/27/2014,2015,1/1/2015,170490,FULTON BEER,414 6th Ave N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 1000,03:05.5,-10383784.5,5619150.493,2.20E+12
-93.21247157,44.93447289,175,1628989,L245,PENDING,ON Sale,1/23/2014,2015,4/1/2015,129354,RIVERVIEW CAFE & WINE BAR,3753 42nd Ave S,NULL,S,WINE C-2 W/STRONG BEER,00:20.5,-10376364.87,5611211.477,6.03E+11
-93.28185918,44.97864263,176,563935,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130494,LEES LIQUOR BAR,101 Glenwood Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10384089.06,5618159.833,2.20E+12
-93.26909938,44.98297442,177,1611549,L247,APPROVED,ON Sale,5/9/2014,2015,4/1/2015,171997,WHOLE FOODS MARKET,222 Hennepin Ave,NULL,NULL,WINE E W/STRONG BEER,56:17.7,-10382668.65,5618841.555,2.20E+12
-93.21247157,44.93447289,178,1685254,L245,NEW,ON Sale,11/19/2014,2014,12/6/2014,129354,RIVERVIEW CAFE & WINE BAR,3753 42nd Ave S,NULL,S,WINE C-2 W/STRONG BEER,57:31.0,-10376364.87,5611211.477,6.03E+11
-93.27008419,44.98400224,179,1553614,L180,APPROVED,ON Sale,5/23/2014,2015,1/1/2015,130045,ROUGE AT THE LOUNGE,411 2nd Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 1000,56:21.5,-10382778.28,5619003.317,2.20E+12
-93.27160793,44.98267594,180,1406565,L186,PENDING,ON Sale,1/23/2014,2016,1/1/2016,142181,112 EATERY,112 3rd St N,NULL,N,LIQ ON-SALE E W/SS SERIES 1000,03:03.0,-10382947.9,5618794.58,2.20E+12
-93.27150401,44.98236883,181,1538971,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,171216,JACKSONS HOLE,106 3rd St N,NULL,N,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10382936.33,5618746.247,2.20E+12
-93.21247157,44.93447289,182,1685259,L245,NEW,ON Sale,11/19/2014,2014,12/20/2014,129354,RIVERVIEW CAFE & WINE BAR,3753 42nd Ave S,NULL,S,WINE C-2 W/STRONG BEER,57:31.0,-10376364.87,5611211.477,6.03E+11
-93.27094414,44.98289207,183,1368679,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,132351,RUNYONS,107 Washington Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10382874.01,5618828.594,2.20E+12
-93.27131336,44.98315023,184,1410597,L186,APPROVED,ON Sale,1/23/2014,2015,1/1/2015,167073,HAUTE DISH,119 Washington Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 1000,56:35.8,-10382915.11,5618869.224,2.20E+12
-93.2721052,44.98371176,185,1439278,L206,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,166503,CHANTICLEAR PIZZA MPLS,207 Washington Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,56:57.6,-10383003.26,5618957.6,2.20E+12
-93.22671977,44.92668329,186,1300423,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,159351,CHRIS & ROBS CHICAGOS TASTE AUTHORITY,3101 42nd St E,NULL,E,WINE D W/STRONG BEER,57:05.8,-10377950.97,5609986.646,7.03E+11
-93.27259832,44.98243388,187,1248689,L185,PENDING,ON Sale,1/23/2014,2016,1/1/2016,150070,SAFFRON RESTAURANT & LOUNGE,123 3rd St N,NULL,N,LIQ ON-SALE E SERIES 1000,03:31.9,-10383058.15,5618756.483,2.20E+12
-93.27077284,44.98213959,188,1664564,L206,APPROVED,ON Sale,8/29/2014,2015,7/1/2015,173868,DONG HAE KOREAN GRILL & SUSHI,251 1st Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,57:13.0,-10382854.94,5618710.168,2.20E+12
-93.22255277,44.9198885,189,564858,L226,APPROVED,ON Sale,5/23/2014,2015,4/1/2015,131400,SUNRISE INN,4563 34th Ave S,NULL,S,BEER CL E ON SALE,56:21.5,-10377487.1,5608918.375,7.03E+11
-93.26978529,44.98378742,190,1686353,L186,NEW,ON Sale,11/26/2014,2016,1/1/2016,174977,RED COW,115 2nd St N,NULL,N,LIQ ON-SALE E W/SS SERIES 1000,03:03.0,-10382745.01,5618969.508,2.20E+12
-93.2716688,44.98153212,191,1562026,L210,APPROVED,ON Sale,10/17/2014,2015,10/1/2015,171506,THE VENUE MINNEAPOLIS,315 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 4000,57:32.9,-10382954.68,5618614.564,2.20E+12
-93.21641493,44.92350297,192,1578385,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,171643,PARKWAY PIZZA,4359 Minnehaha Ave,NULL,NULL,WINE E W/STRONG BEER,57:05.8,-10376803.84,5609486.624,7.03E+11
-93.27243374,44.98178117,193,1358656,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,164980,LIGHT NIGHTCLUB,322 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10383039.83,5618653.76,2.20E+12
-93.27243374,44.98178117,194,1603986,L198,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,166702,FINE LINE MUSIC CAFE & EVENT CENTER,318 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 3000,56:57.6,-10383039.83,5618653.76,2.20E+12
-93.27372793,44.98091077,195,563948,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,130507,BROTHERS,430 1st Ave N SUITE 100,SUITE 100,N,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10383183.9,5618516.779,2.20E+12
-93.32873418,44.92111135,196,565230,L247,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,133222,GREAT WALL CHINESE RESTAURANT,4503 France Ave S,NULL,S,WINE E W/STRONG BEER,57:05.8,-10389307.17,5609110.622,8.03E+11
-93.27372793,44.98091077,197,563948,L200,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,161532,BROTHERS,430 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 3000,56:57.6,-10383183.9,5618516.779,2.20E+12
-93.27575715,44.9826109,198,1509991,L208,PENDING,ON Sale,6/28/2013,2015,10/1/2015,167468,THE EXECUTIVE LOUNGE,418 3rd Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 4000,57:10.0,-10383409.79,5618784.343,2.20E+12
-93.32873418,44.92111135,199,1282495,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,158946,CHATTERBOX PUB,4501 France Ave S,NULL,S,WINE D W/STRONG BEER,57:05.8,-10389307.17,5609110.622,8.03E+11
-93.2753577,44.98289244,200,1656605,L202,APPROVED,ON Sale,8/1/2014,2015,7/1/2015,173604,SCRATCH BAR & GRILL,408 3rd Ave N,NULL,N,LIQ ON-SALE C-2 W/SS SERIES 3000,57:16.8,-10383365.32,5618828.653,2.20E+12
-93.27330346,44.98129652,201,1236749,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,149286,AQUA NIGHTCLUB,400 1st Ave N 110,110,N,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10383136.65,5618577.487,2.20E+12
-93.3284618,44.92295752,202,1449962,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,168102,FRANCE 44 CHEESE SHOP,4351 France Ave S B,B,S,WINE D W/STRONG BEER,57:05.8,-10389276.84,5609400.869,8.03E+11
-93.27330346,44.98129652,203,1645917,L190,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,149286,AQUA NIGHTCLUB,400 1st Ave N 110,110,N,LIQ ON-SALE B W/SS SERIES 2000,57:05.8,-10383136.65,5618577.487,2.20E+12
-93.27378181,44.98404176,204,1419763,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,129722,BEVS WINE BAR,250 3rd Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 2000,57:05.8,-10383189.9,5619009.538,2.20E+12
-93.27306225,44.98066237,205,927649,L200,PENDING,ON Sale,6/28/2013,2015,7/1/2015,133620,IMPERIAL ROOM,417 1st Ave N #100,#100,N,LIQ ON-SALE B W/SS SERIES 3000,58:31.0,-10383109.79,5618477.686,2.20E+12
-93.32367754,44.92308426,206,1348307,L246,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,127977,TOSCA /TURTLE BREAD,3421 44th St W,NULL,W,WINE D W/STRONG BEER,57:05.8,-10388744.26,5609420.794,8.03E+11
-93.27306225,44.98066237,207,927649,L200,PENDING,ON Sale,6/28/2013,2015,7/1/2015,121133,THE IMPERIAL ROOM,417 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 3000,58:31.0,-10383109.79,5618477.686,2.20E+12
-93.27375362,44.98161705,208,563883,L196,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,130442,PIZZA LUCE,119 4th St N,NULL,N,LIQ ON-SALE E W/SS SERIES 2000,57:22.4,-10383186.76,5618627.931,2.20E+12
-93.31384688,44.92470544,209,1646991,L247,APPROVED,ON Sale,5/9/2014,2015,4/1/2015,170846,HARRIET BRASSERIE,2724 43rd St W,NULL,W,WINE E W/STRONG BEER,56:17.7,-10387649.92,5609675.678,8.03E+11
-93.27417728,44.98119941,210,1668563,L239,APPROVED,ON Sale,9/19/2014,2015,10/1/2015,174231,SHOUT HOUSE DUELING PIANOS,110 5th St N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 4000,57:34.2,-10383233.92,5618562.203,2.20E+12
-93.27417728,44.98119941,211,1535034,L188,APPROVED,ON Sale,4/25/2014,2015,4/1/2015,170855,COWBOY JACKS,126 5th St N,NULL,N,LIQ ON-SALE A W/SS SERIES 2000,57:05.8,-10383233.92,5618562.203,2.20E+12
