X,Y,FID,PERMITID,TYPE,DECISION,LIQUOR_TYP,ISSUEDATE,EXPIRE_YEA,EXPIRE_DAT,ESTABLISHM,ESTABLIS_1,ESTABLIS_2,ESTABLIS_3,ESTABLIS_4,TYPE_DESCR,LastUpdate,WGS_X,WGS_Y,APN
-93.213131594983821,44.939798378128714,172,1531198,L247,APPROVED,ON Sale,2014-05-09 00:00:00.000,2015,2015-04-01 00:00:00.000,170829,BLUE DOOR - LONGFELLOW,3448 42nd Ave S,NULL,S,WINE E W/STRONG BEER,2014-05-02 00:56:17.720,-10376438.3444,5612048.9468,602823420013
-93.286113788327555,44.985580843034874,173,1141827,L178,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,129995,FIRST AVENUE,29 7th St N 2 FLOORS,2 FLOORS,N,LIQ ON-SALE A W/SS SERIES 1000,2014-12-02 01:02:53.443,-10384562.685,5619251.7706,2202924230030
-93.279123211075955,44.98493735670322,174,1655671,L233,PENDING,ON Sale,2014-06-27 00:00:00.000,2015,2015-01-01 00:00:00.000,170490,FULTON BEER,414 6th Ave N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 1000,2014-12-05 01:03:05.537,-10383784.4975,5619150.4929,2202924240030
-93.212471567710281,44.934472894152542,175,1628989,L245,PENDING,ON Sale,2014-01-23 00:00:00.000,2015,2015-04-01 00:00:00.000,129354,RIVERVIEW CAFE & WINE BAR,3753 42nd Ave S,NULL,S,WINE C-2 W/STRONG BEER,2014-08-13 01:00:20.527,-10376364.8705,5611211.4767,602823440114
-93.281859181190711,44.978642634984119,176,563935,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130494,LEES LIQUOR BAR,101 Glenwood Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10384089.0643,5618159.8326,2202924340070
-93.269099384232618,44.982974416901641,177,1611549,L247,APPROVED,ON Sale,2014-05-09 00:00:00.000,2015,2015-04-01 00:00:00.000,171997,WHOLE FOODS MARKET,222 Hennepin Ave,NULL,NULL,WINE E W/STRONG BEER,2014-05-02 00:56:17.720,-10382668.6502,5618841.5547,2202924410010
-93.212471567710281,44.934472894152542,178,1685254,L245,NEW,ON Sale,2014-11-19 15:13:31.000,2014,2014-12-06 00:00:00.000,129354,RIVERVIEW CAFE & WINE BAR,3753 42nd Ave S,NULL,S,WINE C-2 W/STRONG BEER,2014-11-20 00:57:30.970,-10376364.8705,5611211.4767,602823440114
-93.270084185719028,44.984002236185297,179,1553614,L180,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-01-01 00:00:00.000,130045,ROUGE AT THE LOUNGE,411 2nd Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 1000,2014-05-15 00:56:21.477,-10382778.2778,5619003.3172,2202924410050
-93.271607933256774,44.982675943815195,180,1406565,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,142181,112 EATERY,112 3rd St N,NULL,N,LIQ ON-SALE E W/SS SERIES 1000,2014-11-27 01:03:03.023,-10382947.9006,5618794.5803,2202924410060
-93.271504010754825,44.982368832179681,181,1538971,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,171216,JACKSONS HOLE,106 3rd St N,NULL,N,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10382936.332,5618746.2466,2202924410060
-93.212471567710281,44.934472894152542,182,1685259,L245,NEW,ON Sale,2014-11-19 15:25:11.000,2014,2014-12-20 00:00:00.000,129354,RIVERVIEW CAFE & WINE BAR,3753 42nd Ave S,NULL,S,WINE C-2 W/STRONG BEER,2014-11-20 00:57:30.970,-10376364.8705,5611211.4767,602823440114
-93.270944141143886,44.982892067296362,183,1368679,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,132351,RUNYONS,107 Washington Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10382874.0076,5618828.5943,2202924410060
-93.271313363098713,44.9831502268514,184,1410597,L186,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,167073,HAUTE DISH,119 Washington Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 1000,2014-01-20 00:56:35.840,-10382915.1092,5618869.2242,2202924410070
-93.2721051956823,44.983711755880151,185,1439278,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,166503,CHANTICLEAR PIZZA MPLS,207 Washington Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383003.2556,5618957.5999,2202924410070
-93.226719769787891,44.92668328870505,186,1300423,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,159351,CHRIS & ROBS CHICAGOS TASTE AUTHORITY,3101 42nd St E,NULL,E,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10377950.9731,5609986.6459,702823320029
-93.27259831777269,44.982433876797153,187,1248689,L185,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,150070,SAFFRON RESTAURANT & LOUNGE,123 3rd St N,NULL,N,LIQ ON-SALE E SERIES 1000,2014-12-03 01:03:31.910,-10383058.1497,5618756.4834,2202924410090
-93.270772836910794,44.982139588836603,188,1664564,L206,APPROVED,ON Sale,2014-08-29 00:00:00.000,2015,2015-07-01 00:00:00.000,173868,DONG HAE KOREAN GRILL & SUSHI,251 1st Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,2014-08-21 00:57:12.987,-10382854.9381,5618710.1681,2202924410090
-93.222552768154188,44.919888499707767,189,564858,L226,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,131400,SUNRISE INN,4563 34th Ave S,NULL,S,BEER CL E ON SALE,2014-05-15 00:56:21.477,-10377487.1046,5608918.3748,702823340105
-93.269785291969484,44.983787416886081,190,1686353,L186,NEW,ON Sale,2014-11-26 09:58:50.000,2016,2016-01-01 00:00:00.000,174977,RED COW,115 2nd St N,NULL,N,LIQ ON-SALE E W/SS SERIES 1000,2014-11-27 01:03:03.023,-10382745.0051,5618969.5078,2202924410100
-93.271668795015586,44.981532115754938,191,1562026,L210,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,171506,THE VENUE MINNEAPOLIS,315 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 4000,2014-10-09 00:57:32.920,-10382954.6757,5618614.5642,2202924410110
-93.216414930160752,44.923502973197309,192,1578385,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,171643,PARKWAY PIZZA,4359 Minnehaha Ave,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10376803.8436,5609486.6236,702823420037
-93.272433742819359,44.981781169065954,193,1358656,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,164980,LIGHT NIGHTCLUB,322 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383039.8293,5618653.76,2202924410130
-93.272433742819359,44.981781169065954,194,1603986,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,166702,FINE LINE MUSIC CAFE & EVENT CENTER,318 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383039.8293,5618653.76,2202924410130
-93.273727928581195,44.980910772722808,195,563948,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,130507,BROTHERS,430 1st Ave N SUITE 100,SUITE 100,N,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383183.8974,5618516.7785,2202924420020
-93.328734180014493,44.92111135389618,196,565230,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,133222,GREAT WALL CHINESE RESTAURANT,4503 France Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10389307.1653,5609110.6216,802824330143
-93.273727928581195,44.980910772722808,197,563948,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,161532,BROTHERS,430 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383183.8974,5618516.7785,2202924420020
-93.275757145552916,44.982610896295377,198,1509991,L208,PENDING,ON Sale,2013-06-28 00:00:00.000,2015,2015-10-01 00:00:00.000,167468,THE EXECUTIVE LOUNGE,418 3rd Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 4000,2014-08-29 00:57:09.967,-10383409.7888,5618784.343,2202924420040
-93.328734180014493,44.92111135389618,199,1282495,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,158946,CHATTERBOX PUB,4501 France Ave S,NULL,S,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10389307.1653,5609110.6216,802824330143
-93.275357701576993,44.982892439002129,200,1656605,L202,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,173604,SCRATCH BAR & GRILL,408 3rd Ave N,NULL,N,LIQ ON-SALE C-2 W/SS SERIES 3000,2014-07-24 00:57:16.797,-10383365.3229,5618828.6528,2202924420050
-93.273303464727988,44.981296521934595,201,1236749,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,149286,AQUA NIGHTCLUB,400 1st Ave N 110,110,N,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383136.6463,5618577.4868,2202924420060
-93.328461799142261,44.922957523923365,202,1449962,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,168102,FRANCE 44 CHEESE SHOP,4351 France Ave S B,B,S,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10389276.844,5609400.8686,802824330164
-93.273303464727988,44.981296521934595,203,1645917,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,149286,AQUA NIGHTCLUB,400 1st Ave N 110,110,N,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383136.6463,5618577.4868,2202924420060
-93.273781807735318,44.984041758848306,204,1419763,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,129722,BEVS WINE BAR,250 3rd Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383189.8952,5619009.5375,2202924420070
-93.273062249107895,44.980662368841706,205,927649,L200,PENDING,ON Sale,2013-06-28 00:00:00.000,2015,2015-07-01 00:00:00.000,133620,IMPERIAL ROOM,417 1st Ave N #100,#100,N,LIQ ON-SALE B W/SS SERIES 3000,2014-06-11 00:58:30.957,-10383109.7943,5618477.6855,2202924420080
-93.323677541720627,44.923084257779628,206,1348307,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,127977,TOSCA /TURTLE BREAD,3421 44th St W,NULL,W,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10388744.2629,5609420.7935,802824340116
-93.273062249107895,44.980662368841706,207,927649,L200,PENDING,ON Sale,2013-06-28 00:00:00.000,2015,2015-07-01 00:00:00.000,121133,THE IMPERIAL ROOM,417 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 3000,2014-06-11 00:58:30.957,-10383109.7943,5618477.6855,2202924420080
-93.273753622194974,44.981617052155876,208,563883,L196,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,130442,PIZZA LUCE,119 4th St N,NULL,N,LIQ ON-SALE E W/SS SERIES 2000,2014-11-06 00:57:22.400,-10383186.7576,5618627.9314,2202924420080
-93.313846877816204,44.924705444912441,209,1646991,L247,APPROVED,ON Sale,2014-05-09 00:00:00.000,2015,2015-04-01 00:00:00.000,170846,HARRIET BRASSERIE,2724 43rd St W,NULL,W,WINE E W/STRONG BEER,2014-05-02 00:56:17.720,-10387649.9184,5609675.6779,802824420003
-93.274177276666109,44.981199409271852,210,1668563,L239,APPROVED,ON Sale,2014-09-19 00:00:00.000,2015,2015-10-01 00:00:00.000,174231,SHOUT HOUSE DUELING PIANOS,110 5th St N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 4000,2014-09-17 00:57:34.177,-10383233.9186,5618562.2034,2202924420110
-93.274177276666109,44.981199409271852,211,1535034,L188,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,170855,COWBOY JACKS,126 5th St N,NULL,N,LIQ ON-SALE A W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383233.9186,5618562.2034,2202924420110
-93.272783792031078,44.980140034106455,212,1206196,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,4253,SNEAKY PETES BAR & GRILL,14 5th St N,NULL,N,LIQ ON-SALE B W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383078.7966,5618395.4827,2202924430010
-93.314076850122191,44.924676893113428,213,1447477,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,168017,AUGTOBERFEST,2726 43rd St W,NULL,W,WINE E W/STRONG BEER,2014-08-21 00:57:12.987,-10387675.5188,5609671.1889,802824420004
-93.273841269020608,44.979223876788808,214,879168,L242,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,127142,ILLUSION THEATER,528 Hennepin Ave,NULL,NULL,WINE A W/STRONG BEER,2014-04-17 00:57:05.820,-10383196.5144,5618251.3036,2202924430020
-93.315357080556097,44.924904938206886,215,1570964,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,95476,NAVIYAS THAI BRASSERIE,2812 43rd Ave S,NULL,S,WINE E W/STRONG BEER,2014-05-09 00:56:22.553,-10387818.0334,5609707.0429,802824420033
-93.274002939720603,44.979504889021349,216,1209042,L235,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,121723,GLUEK BREWING CO,16 6th St N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 2000,2014-05-02 00:56:17.720,-10383214.5115,5618295.5273,2202924430030
-93.27436855224461,44.980445567220833,217,564672,L216,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131219,LOON CAFE,500 1st Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383255.2113,5618443.5661,2202924430030
-93.315357080556097,44.924904938206886,218,1650636,L247,APPROVED,ON Sale,2014-06-13 00:00:00.000,2015,2015-04-01 00:00:00.000,161029,DUNN BROS COFFEE,2814 43rd St W,NULL,W,WINE E W/STRONG BEER,2014-06-06 00:56:58.423,-10387818.0334,5609707.0429,802824420033
-93.27436855224461,44.980445567220833,219,1295957,L210,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,159338,THE 508,508 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383255.2113,5618443.5661,2202924430030
-93.27436855224461,44.980445567220833,220,1525488,L178,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,170674,MILL CITY NIGHTS,111 5th St N,NULL,N,LIQ ON-SALE A W/SS SERIES 1000,2014-12-05 01:03:05.537,-10383255.2113,5618443.5661,2202924430030
-93.275412585945929,44.977065843863876,221,1565174,L210,PENDING,ON Sale,2013-10-04 00:00:00.000,2015,2015-10-01 00:00:00.000,171504,UNION,731 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 4000,2014-08-21 00:57:12.987,-10383371.4326,5617911.695,2202924430080
-93.314958729829883,45.01344712569054,222,1294312,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,59213,TOOTIES ON LOWRY,2706 Lowry Ave N,NULL,N,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10387773.6892,5623638.7094,802924130191
-93.274579815338186,44.977659407190565,223,1277714,L206,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,146553,TASTE OF THAILAND,11 7th St S,NULL,S,LIQ ON-SALE E W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383278.729,5618005.1025,2202924430090
-93.2732737251022,44.980503452191343,224,1469500,L178,PENDING,ON Sale,2014-08-01 00:00:00.000,2016,2016-01-01 00:00:00.000,168865,UNCLE BUCKS,26 5th St N,NULL,N,LIQ ON-SALE A W/SS SERIES 1000,2014-12-04 01:02:50.603,-10383133.3357,5618452.6758,2202924430100
-93.308740539330927,45.013045243232234,225,1439830,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,167908,THE LOWRY CAFE,2207 Lowry Ave N,NULL,N,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10387081.4834,5623575.4266,802924410229
-93.276981613963883,44.978683247946243,226,1085869,L188,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,139019,THE SEVILLE CLUB,15 Glenwood Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,2014-07-10 00:56:57.643,-10383546.096,5618166.2239,2202924430110
-93.300435750174842,44.928602929954209,227,1579899,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,169066,BREAD & PICKLE,4135 West Lake Harriet Pkwy,NULL,NULL,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10386156.9985,5610288.4732,902824130001
-93.273106993293894,44.977595530838478,228,564139,L208,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,130695,MINNEAPOLIS MARRIOT CITY CENTER,30 7th St S,NULL,S,LIQ ON-SALE A W/SS SERIES 4000,2014-11-06 00:57:22.400,-10383114.7752,5617995.0504,2202924430120
-93.27300249676847,44.977970037751405,229,1245591,L186,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,149561,FOGO DE CHAO,645 Hennepin Ave Ave 1ST FL,1ST FL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-01-20 00:56:35.840,-10383103.1427,5618053.986,2202924430120
-93.27300249676847,44.977970037751405,230,1497666,L186,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,169338,ROSA MEXICANO,609 Hennepin Ave 101,101,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-12-03 01:03:31.910,-10383103.1427,5618053.986,2202924430120
-93.288695980340393,44.930204819042132,231,1668387,L247,NEW,ON Sale,2014-08-13 15:20:55.000,2015,2015-04-01 00:00:00.000,172988,HARRIETS INN,4000 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-08-14 00:57:01.930,-10384850.1333,5610540.3477,902824140001
-93.27300249676847,44.977970037751405,232,1506509,L208,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,170354,NEW CENTURY THEATRE,615 Hennepin Ave 140,140,NULL,LIQ ON-SALE A W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383103.1427,5618053.986,2202924430120
-93.276158885622706,44.979548003066732,233,1668121,L206,APPROVED,ON Sale,2014-09-19 00:00:00.000,2015,2015-07-01 00:00:00.000,173913,LIFE CAFE,600 1st Ave N,NULL,N,LIQ ON-SALE E W/SS SERIES 3000,2014-09-12 00:57:33.440,-10383454.5103,5618302.3123,2202924430140
-93.288695980340393,44.930204819042132,234,1611106,L247,NEW,ON Sale,2013-08-08 15:26:28.000,2015,2015-04-01 00:00:00.000,172988,HARRIETS INN,4000 Lyndale Ave S,NULL,S,WINE E W/STRONG BEER,2014-09-19 00:57:15.100,-10384850.1333,5610540.3477,902824140001
-93.276158885622706,44.979548003066732,235,1600493,L178,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,132380,LEVY RESTAURANTS,600 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 1000,2014-11-25 01:02:25.853,-10383454.5103,5618302.3123,2202924430140
-93.276158885622706,44.979548003066732,236,1206181,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,146546,HUBERTS SPORTS BAR,600 1st Ave N,NULL,N,LIQ ON-SALE B W/SS SERIES 1000,2014-12-03 01:03:31.910,-10383454.5103,5618302.3123,2202924430140
-93.291080498973287,44.924862679269104,237,1401337,L247,APPROVED,ON Sale,2014-05-23 00:00:00.000,2015,2015-04-01 00:00:00.000,36181,PICCOLO,4300 Bryant Ave S,NULL,S,WINE E W/STRONG BEER,2014-05-15 00:56:21.477,-10385115.5767,5609700.3988,902824410213
-93.276158885622706,44.979548003066732,238,1682712,L208,NEW,ON Sale,2014-11-05 09:35:38.000,2015,2015-10-01 00:00:00.000,168122,TARGET CENTER,600 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 4000,2014-11-06 00:57:22.400,-10383454.5103,5618302.3123,2202924430140
-93.276158885622706,44.979548003066732,239,1449816,L208,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,168122,TARGET CENTER,600 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 4000,2014-10-09 00:57:32.920,-10383454.5103,5618302.3123,2202924430140
-93.290390976415708,44.919743488914001,240,1662172,L247,APPROVED,ON Sale,2014-08-15 00:00:00.000,2015,2015-04-01 00:00:00.000,174176,DEVJAM STUDIOS,818 46th St W,NULL,W,WINE E W/STRONG BEER,2014-08-07 00:56:15.950,-10385038.8194,5608895.5777,902824440217
-93.275168826296934,44.977239353149244,241,1518159,L208,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,170500,MARUSO,715 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 4000,2014-10-09 00:57:32.920,-10383344.2974,5617938.9996,2202924430150
-93.2749272558423,44.977411932874084,242,1056881,L198,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,136891,BARFLY,711 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 3000,2014-07-24 00:57:16.797,-10383317.4059,5617966.158,2202924430150
-93.278431610715117,44.933950590939546,243,1442598,L246,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,167952,BLACKBIRD CAFE,3800 Nicollet Ave,NULL,NULL,WINE D W/STRONG BEER,2014-04-17 00:57:05.820,-10383707.5089,5611129.345,1002824210230
-93.277126397234838,44.976802711111702,244,563433,L178,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,129999,YALL COME BACK SALOON,830 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 1000,2014-12-05 01:03:05.537,-10383562.2132,5617870.2868,2702924120050
-93.2749272558423,44.977411932874084,245,1672925,L198,APPROVED,ON Sale,2014-10-17 00:00:00.000,2014,2014-10-12 00:00:00.000,174080,BARFLY,711 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 3000,2014-10-09 00:57:32.920,-10383317.4059,5617966.158,2202924430150
-93.2749272558423,44.977411932874084,246,1657906,L208,APPROVED,ON Sale,2014-10-17 00:00:00.000,2015,2015-10-01 00:00:00.000,121181,NITELIFE,725 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 4000,2014-10-09 00:57:32.920,-10383317.4059,5617966.158,2202924430150
-93.284718721759305,44.933835654176704,247,1214991,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,147231,GRAND CAFE,3804 Grand Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384407.3869,5611111.2714,1002824220000
-93.276970498210545,44.976902887152661,248,1494482,L188,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,170255,BRAVE NEW WORKSHOP,824 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 2000,2014-04-17 00:57:05.820,-10383544.8586,5617886.0511,2702924120060
-93.276641289913428,44.97862490997445,249,565157,L239,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,169364,ODONOVANS IRISH PUB,700 1st Ave N,NULL,N,LIQ ON-SALE C-1 W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383508.2113,5618157.0432,2202924430150
-93.273252832085319,44.974969091920073,250,563653,L186,APPROVED,ON Sale,2014-01-23 00:00:00.000,2015,2015-01-01 00:00:00.000,130218,ZELO,831 Nicollet Mall,NULL,NULL,LIQ ON-SALE E W/SS SERIES 1000,2014-01-20 00:56:35.840,-10383131.0099,5617581.7424,2702924120090
-93.284065171338966,44.933952861233372,251,1562813,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,170417,RINCON 38,3801 Grand Ave S,NULL,S,WINE E W/STRONG BEER,2014-04-17 00:57:05.820,-10384334.634,5611129.702,1002824220120
-93.274849661164708,44.978801429068696,252,1655324,L198,APPROVED,ON Sale,2014-06-27 00:00:00.000,2015,2015-07-01 00:00:00.000,174000,LOEWS MINNEAPOLIS HOTEL,601 1st Ave N,NULL,N,LIQ ON-SALE A W/SS SERIES 3000,2014-06-19 00:56:54.153,-10383308.7681,5618184.8222,2202924430190
-93.275533317723472,44.977988458144509,253,1298943,L208,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,159440,7 SEVEN,700 Hennepin Ave,NULL,NULL,LIQ ON-SALE A W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383384.8724,5618056.8848,2202924430210
-93.27404088725315,44.97399007927585,254,565158,L239,APPROVED,ON Sale,2014-10-03 00:00:00.000,2015,2015-10-01 00:00:00.000,131695,THE LOCAL,931 Nicollet Mall,NULL,NULL,LIQ ON-SALE C-1 W/SS SERIES 4000,2014-09-25 00:57:40.890,-10383218.7358,5617427.6855,2702924120100
-93.273534702760216,44.979419063697826,255,1588940,L190,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,172021,MASONS RESTAURANT BARRE,528 Hennepin Ave,NULL,NULL,LIQ ON-SALE B W/SS SERIES 2000,2014-07-24 00:57:16.797,-10383162.3876,5618282.0207,2202924430210
-93.278325974227599,44.925420962100446,256,1458235,L247,APPROVED,ON Sale,2014-04-25 00:00:00.000,2015,2015-04-01 00:00:00.000,64269,THE LOWBROW,4244 Nicollet Ave,NULL,NULL,WINE E W/STRONG BEER,2014-09-12 00:57:33.440,-10383695.7495,5609788.1744,1002824310090
-93.272793433649014,44.978836558076488,257,563524,L180,PENDING,ON Sale,2014-01-23 00:00:00.000,2016,2016-01-01 00:00:00.000,130090,LYONS PUB,16 6th St S GROUND FLO,GROUND FLO,S,LIQ ON-SALE B W/SS SERIES 1000,2014-11-27 01:03:03.023,-10383079.8699,5618190.3505,2202924440010
-93.274156454616133,44.974073928718823,258,1315272,L200,APPROVED,ON Sale,2014-08-01 00:00:00.000,2015,2015-07-01 00:00:00.000,161622,BARRIO,925 Nicollet Mall,NULL,NULL,LIQ ON-SALE B W/SS SERIES 3000,2014-07-10 00:56:57.643,-10383231.6007,5617440.8799,2702924120100
